0	0.224832154947
1	5.98170364267e-07
2	2.00437285252e-06
3	3.46459122965e-06
4	4.99268721658e-06
5	6.55522999363e-06
6	8.1376343598e-06
7	9.73252764443e-06
8	1.13357833539e-05
9	1.29449121613e-05
10	1.45583234058e-05
11	1.6174953195e-05
12	1.77940630481e-05
13	1.9415124331e-05
14	2.10377486698e-05
15	2.266164433e-05
16	2.42865879202e-05
17	2.5912405488e-05
18	2.75389595608e-05
19	2.91661400599e-05
20	3.07938578012e-05
21	3.24220397625e-05
22	3.4050625581e-05
23	3.56795649243e-05
24	3.73088154899e-05
25	3.89383414654e-05
26	4.05681123298e-05
27	4.21981019114e-05
28	4.38282876392e-05
29	4.54586499446e-05
30	4.70891717783e-05
31	4.87198382174e-05
32	5.03506361439e-05
33	5.19815539798e-05
34	5.36125814679e-05
35	5.52437094881e-05
36	5.68749299047e-05
37	5.85062354366e-05
38	6.01376195482e-05
39	6.17690763564e-05
40	6.34006005508e-05
41	6.50321873262e-05
42	6.66638323235e-05
43	6.82955315794e-05
44	6.99272814821e-05
45	7.15590787337e-05
46	7.31909203164e-05
47	7.48228034633e-05
48	7.64547256335e-05
49	7.80866844888e-05
50	7.9718677874e-05
51	8.13507037999e-05
52	8.29827604269e-05
53	8.46148460515e-05
54	8.6246959094e-05
55	8.78790980875e-05
56	8.95112616678e-05
57	9.11434485647e-05
58	9.27756575938e-05
59	9.440788765e-05
60	9.60401377003e-05
61	9.76724067783e-05
62	9.93046939789e-05
63	0.000100936998453
64	0.000102569319406
65	0.000104201656087
66	0.000105834007795
67	0.000107466373866
68	0.000109098753677
69	0.000110731146639
70	0.000112363552198
71	0.000113995969828
72	0.000115628399035
73	0.000117260839349
74	0.000118893290327
75	0.000120525751548
76	0.000122158222613
77	0.000123790703144
78	0.000125423192782
79	0.000127055691186
80	0.000128688198031
81	0.000130320713008
82	0.000131953235825
83	0.000133585766201
84	0.000135218303869
85	0.000136850848576
86	0.000138483400079
87	0.000140115958146
88	0.000141748522557
89	0.000143381093099
90	0.000145013669572
91	0.000146646251782
92	0.000148278839543
93	0.00014991143268
94	0.000151544031021
95	0.000153176634406
96	0.000154809242677
97	0.000156441855686
98	0.000158074473288
99	0.000159707095347
100	0.000161339721729
101	0.000162972352309
102	0.000164604986963
103	0.000166237625574
104	0.000167870268029
105	0.00016950291422
106	0.000171135564042
107	0.000172768217394
108	0.000174400874178
109	0.000176033534303
110	0.000177666197676
111	0.000179298864211
112	0.000180931533825
113	0.000182564206436
114	0.000184196881966
115	0.00018582956034
116	0.000187462241485
117	0.00018909492533
119	0.000192360300852
120	0.0001939929924
121	0.000195625686389
122	0.000197258382759
123	0.000198891081455
124	0.000200523782419
126	0.000203789190938
127	0.000205421898391
128	0.000207054607907
129	0.000208687319437
